day,month_of_year,continuous_month,Creator,time_to_collection,quantity_monthly,collect_scheduled_month,postal_code,is_peak_season,dependents_qty,month,longitude,week_of_year,timestamp,client_list,latitude,quantity_weekly,quantity_daily,marker_cluster,quantity
15,13,13,0.440650407,0,824,1,T6K 3Y4,0,3,1,-113.4519,3,2024-01-15 04:00:00,0.000782897,53.4609,307,2834,1044,307
15,14,14,0.440650407,-31,855,2,T6K 3Y4,0,3,2,-113.4519,7,2024-02-15 04:00:00,0.000782897,53.4609,250,2497,1044,250
15,15,15,0.440650407,6,947,3,T6K 3Y4,0,3,3,-113.4519,11,2024-03-15 03:00:00,0.000782897,53.4609,256,2364,1044,256
21,16,16,0.440650407,-31,935,4,T6K 3Y4,0,3,4,-113.4519,16,2024-04-21 03:00:00,0.000782897,53.4609,225,2038,1044,225
21,17,17,0.440650407,-13,1150,5,T6K 3Y4,0,3,5,-113.4519,21,2024-05-21 03:00:00,0.000782897,53.4609,293,2438,1044,293
8,18,18,0.440650407,-31,1503,6,T6K 3Y4,1,3,6,-113.4519,23,2024-06-08 03:00:00,0.000782897,53.4609,424,2187,1044,424
8,19,19,0.440650407,-61,1434,7,T6K 3Y4,1,3,7,-113.4519,28,2024-07-08 03:00:00,0.000782897,53.4609,250,2834,1044,250
8,20,20,0.440650407,-92,1298,8,T6K 3Y4,1,3,8,-113.4519,32,2024-08-08 03:00:00,0.000782897,53.4609,335,2497,1044,335
8,21,21,0.440650407,-123,1270,9,T6K 3Y4,0,3,9,-113.4519,36,2024-09-08 03:00:00,0.000782897,53.4609,445,2038,1044,445
8,22,22,0.440650407,-153,1263,10,T6K 3Y4,0,3,10,-113.4519,41,2024-10-08 03:00:00,0.000782897,53.4609,247,2438,1044,247
8,23,23,0.440650407,-184,1225,11,T6K 3Y4,0,3,11,-113.4519,45,2024-11-08 04:00:00,0.000782897,53.4609,468,2364,1044,468
8,24,24,0.440650407,-214,1001,12,T6K 3Y4,0,3,12,-113.4519,49,2024-12-08 04:00:00,0.000782897,53.4609,553,2038,1044,553
8,25,25,0.440650407,-245,707,1,T6K 3Y4,0,3,1,-113.4519,2,2025-01-08 04:00:00,0.000782897,53.4609,368,2249,1044,368
15,13,13,0.440650407,114,824,1,T5K 1A4,0,1,1,-113.5103,3,2024-01-15 04:00:00,0.008973201,53.5366,307,2834,511,307
15,14,14,0.440650407,83,855,2,T5K 1A4,0,1,2,-113.5103,7,2024-02-15 04:00:00,0.008973201,53.5366,250,2497,511,250
15,15,15,0.440650407,54,947,3,T5K 1A4,0,1,3,-113.5103,11,2024-03-15 03:00:00,0.008973201,53.5366,256,2364,511,256
15,16,16,0.440650407,23,935,4,T5K 1A4,0,1,4,-113.5103,16,2024-04-15 03:00:00,0.008973201,53.5366,225,2834,511,225
15,17,17,0.440650407,-7,1150,5,T5K 1A4,0,1,5,-113.5103,20,2024-05-15 03:00:00,0.008973201,53.5366,260,2249,511,260
15,18,18,0.440650407,-38,1503,6,T5K 1A4,1,1,6,-113.5103,24,2024-06-15 03:00:00,0.008973201,53.5366,349,2187,511,349
15,19,19,0.440650407,-68,1434,7,T5K 1A4,1,1,7,-113.5103,29,2024-07-15 03:00:00,0.008973201,53.5366,313,2834,511,313
15,20,20,0.440650407,-99,1298,8,T5K 1A4,1,1,8,-113.5103,33,2024-08-15 03:00:00,0.008973201,53.5366,234,2497,511,234
15,21,21,0.440650407,-130,1270,9,T5K 1A4,0,1,9,-113.5103,37,2024-09-15 03:00:00,0.008973201,53.5366,227,2038,511,227
15,22,22,0.440650407,-160,1263,10,T5K 1A4,0,1,10,-113.5103,42,2024-10-15 03:00:00,0.008973201,53.5366,268,2438,511,268
15,23,23,0.440650407,-191,1225,11,T5K 1A4,0,1,11,-113.5103,46,2024-11-15 04:00:00,0.008973201,53.5366,327,2364,511,327
15,24,24,0.440650407,-221,1001,12,T5K 1A4,0,1,12,-113.5103,50,2024-12-15 04:00:00,0.008973201,53.5366,360,2038,511,360
15,25,25,0.440650407,-252,707,1,T5K 1A4,0,1,1,-113.5103,3,2025-01-15 04:00:00,0.008973201,53.5366,307,2249,511,307
15,13,13,0.440650407,0,824,1,T6K 0L9,0,12,1,-113.4519,3,2024-01-15 04:00:00,0.000963565,53.4609,307,2834,1420,307
15,14,14,0.440650407,0,855,2,T6K 0L9,0,12,2,-113.4519,7,2024-02-15 04:00:00,0.000963565,53.4609,250,2497,1420,250
15,15,15,0.440650407,3,947,3,T6K 0L9,0,12,3,-113.4519,11,2024-03-15 03:00:00,0.000963565,53.4609,256,2364,1420,256
15,16,16,0.440650407,3,935,4,T6K 0L9,0,12,4,-113.4519,16,2024-04-15 03:00:00,0.000963565,53.4609,225,2834,1420,225
18,17,17,0.440650407,-3,1150,5,T6K 0L9,0,12,5,-113.4519,20,2024-05-18 03:00:00,0.000963565,53.4609,260,2187,1420,260
15,18,18,0.440650407,3,1503,6,T6K 0L9,1,12,6,-113.4519,24,2024-06-15 03:00:00,0.000963565,53.4609,349,2187,1420,349
15,19,19,0.440650407,7,1434,7,T6K 0L9,1,12,7,-113.4519,29,2024-07-15 03:00:00,0.000963565,53.4609,313,2834,1420,313
15,20,20,0.440650407,-24,1298,8,T6K 0L9,1,12,8,-113.4519,33,2024-08-15 03:00:00,0.000963565,53.4609,234,2497,1420,234
15,21,21,0.440650407,-55,1270,9,T6K 0L9,0,12,9,-113.4519,37,2024-09-15 03:00:00,0.000963565,53.4609,227,2038,1420,227
15,22,22,0.440650407,-85,1263,10,T6K 0L9,0,12,10,-113.4519,42,2024-10-15 03:00:00,0.000963565,53.4609,268,2438,1420,268
15,23,23,0.440650407,-116,1225,11,T6K 0L9,0,12,11,-113.4519,46,2024-11-15 04:00:00,0.000963565,53.4609,327,2364,1420,327
15,24,24,0.440650407,-146,1001,12,T6K 0L9,0,12,12,-113.4519,50,2024-12-15 04:00:00,0.000963565,53.4609,360,2038,1420,360
15,25,25,0.440650407,-177,707,1,T6K 0L9,0,12,1,-113.4519,3,2025-01-15 04:00:00,0.000963565,53.4609,307,2249,1420,307
15,13,13,0.440650407,0,824,1,T6K 2L6,0,2,1,-113.4519,3,2024-01-15 04:00:00,0.000963565,53.4609,307,2834,1299,307
15,14,14,0.440650407,18,855,2,T6K 2L6,0,2,2,-113.4519,7,2024-02-15 04:00:00,0.000963565,53.4609,250,2497,1299,250
15,15,15,0.440650407,60,947,3,T6K 2L6,0,2,3,-113.4519,11,2024-03-15 03:00:00,0.000963565,53.4609,256,2364,1299,256
15,16,16,0.440650407,0,935,4,T6K 2L6,0,2,4,-113.4519,16,2024-04-15 03:00:00,0.000963565,53.4609,225,2834,1299,225
15,17,17,0.440650407,-30,1150,5,T6K 2L6,0,2,5,-113.4519,20,2024-05-15 03:00:00,0.000963565,53.4609,260,2249,1299,260
15,18,18,0.440650407,5,1503,6,T6K 2L6,1,2,6,-113.4519,24,2024-06-15 03:00:00,0.000963565,53.4609,349,2187,1299,349
15,19,19,0.440650407,8,1434,7,T6K 2L6,1,2,7,-113.4519,29,2024-07-15 03:00:00,0.000963565,53.4609,313,2834,1299,313
15,20,20,0.440650407,11,1298,8,T6K 2L6,1,2,8,-113.4519,33,2024-08-15 03:00:00,0.000963565,53.4609,234,2497,1299,234
15,21,21,0.440650407,-20,1270,9,T6K 2L6,0,2,9,-113.4519,37,2024-09-15 03:00:00,0.000963565,53.4609,227,2038,1299,227
15,22,22,0.440650407,-50,1263,10,T6K 2L6,0,2,10,-113.4519,42,2024-10-15 03:00:00,0.000963565,53.4609,268,2438,1299,268
15,23,23,0.440650407,-81,1225,11,T6K 2L6,0,2,11,-113.4519,46,2024-11-15 04:00:00,0.000963565,53.4609,327,2364,1299,327
15,24,24,0.440650407,-111,1001,12,T6K 2L6,0,2,12,-113.4519,50,2024-12-15 04:00:00,0.000963565,53.4609,360,2038,1299,360
15,25,25,0.440650407,-142,707,1,T6K 2L6,0,2,1,-113.4519,3,2025-01-15 04:00:00,0.000963565,53.4609,307,2249,1299,307
15,13,13,0.440650407,0,824,1,T5A 5G3,0,4,1,-113.4077,3,2024-01-15 04:00:00,0.000963565,53.5931,307,2834,1372,307
15,14,14,0.440650407,0,855,2,T5A 5G3,0,4,2,-113.4077,7,2024-02-15 04:00:00,0.000963565,53.5931,250,2497,1372,250
15,15,15,0.440650407,-29,947,3,T5A 5G3,0,4,3,-113.4077,11,2024-03-15 03:00:00,0.000963565,53.5931,256,2364,1372,256
15,16,16,0.440650407,-60,935,4,T5A 5G3,0,4,4,-113.4077,16,2024-04-15 03:00:00,0.000963565,53.5931,225,2834,1372,225
2,17,17,0.440650407,-1,1150,5,T5A 5G3,0,4,5,-113.4077,18,2024-05-02 03:00:00,0.000963565,53.5931,292,2497,1372,292
2,18,18,0.440650407,2,1503,6,T5A 5G3,1,4,6,-113.4077,22,2024-06-02 03:00:00,0.000963565,53.5931,304,2038,1372,304
2,19,19,0.440650407,-28,1434,7,T5A 5G3,1,4,7,-113.4077,27,2024-07-02 03:00:00,0.000963565,53.5931,428,2438,1372,428
2,20,20,0.440650407,-59,1298,8,T5A 5G3,1,4,8,-113.4077,31,2024-08-02 03:00:00,0.000963565,53.5931,398,2364,1372,398
2,21,21,0.440650407,-90,1270,9,T5A 5G3,0,4,9,-113.4077,36,2024-09-02 03:00:00,0.000963565,53.5931,445,2834,1372,445
2,22,22,0.440650407,-120,1263,10,T5A 5G3,0,4,10,-113.4077,40,2024-10-02 03:00:00,0.000963565,53.5931,368,2249,1372,368
2,23,23,0.440650407,-151,1225,11,T5A 5G3,0,4,11,-113.4077,44,2024-11-02 03:00:00,0.000963565,53.5931,285,2187,1372,285
2,24,24,0.440650407,-181,1001,12,T5A 5G3,0,4,12,-113.4077,49,2024-12-02 04:00:00,0.000963565,53.5931,553,2834,1372,553
2,25,25,0.440650407,-212,707,1,T5A 5G3,0,4,1,-113.4077,1,2025-01-02 04:00:00,0.000963565,53.5931,366,2497,1372,366
15,13,13,0.440650407,0,824,1,T5X 2J3,0,4,1,-113.5245,3,2024-01-15 04:00:00,0.00084312,53.6313,307,2834,2001,307
15,14,14,0.440650407,0,855,2,T5X 2J3,0,4,2,-113.5245,7,2024-02-15 04:00:00,0.00084312,53.6313,250,2497,2001,250
15,15,15,0.440650407,3,947,3,T5X 2J3,0,4,3,-113.5245,11,2024-03-15 03:00:00,0.00084312,53.6313,256,2364,2001,256
15,16,16,0.440650407,1,935,4,T5X 2J3,0,4,4,-113.5245,16,2024-04-15 03:00:00,0.00084312,53.6313,225,2834,2001,225
15,17,17,0.440650407,0,1150,5,T5X 2J3,0,4,5,-113.5245,20,2024-05-15 03:00:00,0.00084312,53.6313,260,2249,2001,260
15,18,18,0.440650407,-31,1503,6,T5X 2J3,1,4,6,-113.5245,24,2024-06-15 03:00:00,0.00084312,53.6313,349,2187,2001,349
15,19,19,0.440650407,7,1434,7,T5X 2J3,1,4,7,-113.5245,29,2024-07-15 03:00:00,0.00084312,53.6313,313,2834,2001,313
15,20,20,0.440650407,11,1298,8,T5X 2J3,1,4,8,-113.5245,33,2024-08-15 03:00:00,0.00084312,53.6313,234,2497,2001,234
15,21,21,0.440650407,-20,1270,9,T5X 2J3,0,4,9,-113.5245,37,2024-09-15 03:00:00,0.00084312,53.6313,227,2038,2001,227
15,22,22,0.440650407,-50,1263,10,T5X 2J3,0,4,10,-113.5245,42,2024-10-15 03:00:00,0.00084312,53.6313,268,2438,2001,268
15,23,23,0.440650407,-81,1225,11,T5X 2J3,0,4,11,-113.5245,46,2024-11-15 04:00:00,0.00084312,53.6313,327,2364,2001,327
15,24,24,0.440650407,-111,1001,12,T5X 2J3,0,4,12,-113.5245,50,2024-12-15 04:00:00,0.00084312,53.6313,360,2038,2001,360
15,25,25,0.440650407,-142,707,1,T5X 2J3,0,4,1,-113.5245,3,2025-01-15 04:00:00,0.00084312,53.6313,307,2249,2001,307
15,13,13,0.440650407,0,824,1,T5X 2P7,0,3,1,-113.5245,3,2024-01-15 04:00:00,0.000903342,53.6313,307,2834,1483,307
15,14,14,0.440650407,0,855,2,T5X 2P7,0,3,2,-113.5245,7,2024-02-15 04:00:00,0.000903342,53.6313,250,2497,1483,250
15,15,15,0.440650407,-1,947,3,T5X 2P7,0,3,3,-113.5245,11,2024-03-15 03:00:00,0.000903342,53.6313,256,2364,1483,256
15,16,16,0.440650407,1,935,4,T5X 2P7,0,3,4,-113.5245,16,2024-04-15 03:00:00,0.000903342,53.6313,225,2834,1483,225
15,17,17,0.440650407,0,1150,5,T5X 2P7,0,3,5,-113.5245,20,2024-05-15 03:00:00,0.000903342,53.6313,260,2249,1483,260
15,18,18,0.440650407,-2,1503,6,T5X 2P7,1,3,6,-113.5245,24,2024-06-15 03:00:00,0.000903342,53.6313,349,2187,1483,349
15,19,19,0.440650407,7,1434,7,T5X 2P7,1,3,7,-113.5245,29,2024-07-15 03:00:00,0.000903342,53.6313,313,2834,1483,313
15,20,20,0.440650407,-1,1298,8,T5X 2P7,1,3,8,-113.5245,33,2024-08-15 03:00:00,0.000903342,53.6313,234,2497,1483,234
15,21,21,0.440650407,-32,1270,9,T5X 2P7,0,3,9,-113.5245,37,2024-09-15 03:00:00,0.000903342,53.6313,227,2038,1483,227
15,22,22,0.440650407,-62,1263,10,T5X 2P7,0,3,10,-113.5245,42,2024-10-15 03:00:00,0.000903342,53.6313,268,2438,1483,268
15,23,23,0.440650407,-93,1225,11,T5X 2P7,0,3,11,-113.5245,46,2024-11-15 04:00:00,0.000903342,53.6313,327,2364,1483,327
15,24,24,0.440650407,-123,1001,12,T5X 2P7,0,3,12,-113.5245,50,2024-12-15 04:00:00,0.000903342,53.6313,360,2038,1483,360
15,25,25,0.440650407,-154,707,1,T5X 2P7,0,3,1,-113.5245,3,2025-01-15 04:00:00,0.000903342,53.6313,307,2249,1483,307
15,13,13,0.440650407,0,824,1,T5H 2V8,0,1,1,-113.4916,3,2024-01-15 04:00:00,0.000903342,53.5514,307,2834,2192,307
15,14,14,0.440650407,0,855,2,T5H 2V8,0,1,2,-113.4916,7,2024-02-15 04:00:00,0.000903342,53.5514,250,2497,2192,250
15,16,16,0.440650407,3,935,4,T5H 2V8,0,1,4,-113.4916,16,2024-04-15 03:00:00,0.000903342,53.5514,225,2834,2192,225
18,17,17,0.440650407,-30,1150,5,T5H 2V8,0,1,5,-113.4916,20,2024-05-18 03:00:00,0.000903342,53.5514,260,2187,2192,260
18,18,18,0.440650407,6,1503,6,T5H 2V8,1,1,6,-113.4916,25,2024-06-18 03:00:00,0.000903342,53.5514,327,2438,2192,327
18,19,19,0.440650407,6,1434,7,T5H 2V8,1,1,7,-113.4916,29,2024-07-18 03:00:00,0.000903342,53.5514,313,2497,2192,313
18,20,20,0.440650407,2,1298,8,T5H 2V8,1,1,8,-113.4916,33,2024-08-18 03:00:00,0.000903342,53.5514,234,2038,2192,234
18,21,21,0.440650407,-29,1270,9,T5H 2V8,0,1,9,-113.4916,38,2024-09-18 03:00:00,0.000903342,53.5514,271,2249,2192,271
18,22,22,0.440650407,-59,1263,10,T5H 2V8,0,1,10,-113.4916,42,2024-10-18 03:00:00,0.000903342,53.5514,268,2364,2192,268
18,23,23,0.440650407,-90,1225,11,T5H 2V8,0,1,11,-113.4916,47,2024-11-18 04:00:00,0.000903342,53.5514,392,2834,2192,392
18,24,24,0.440650407,-120,1001,12,T5H 2V8,0,1,12,-113.4916,51,2024-12-18 04:00:00,0.000903342,53.5514,404,2249,2192,404
18,25,25,0.440650407,-151,707,1,T5H 2V8,0,1,1,-113.4916,3,2025-01-18 04:00:00,0.000903342,53.5514,307,2187,2192,307
15,13,13,0.440650407,0,824,1,T5A 4A8,0,4,1,-113.4077,3,2024-01-15 04:00:00,0.001445348,53.5931,307,2834,788,307
15,14,14,0.440650407,0,855,2,T5A 4A8,0,4,2,-113.4077,7,2024-02-15 04:00:00,0.001445348,53.5931,250,2497,788,250
15,15,15,0.440650407,3,947,3,T5A 4A8,0,4,3,-113.4077,11,2024-03-15 03:00:00,0.001445348,53.5931,256,2364,788,256
15,16,16,0.440650407,3,935,4,T5A 4A8,0,4,4,-113.4077,16,2024-04-15 03:00:00,0.001445348,53.5931,225,2834,788,225
18,17,17,0.440650407,9,1150,5,T5A 4A8,0,4,5,-113.4077,20,2024-05-18 03:00:00,0.001445348,53.5931,260,2187,788,260
18,18,18,0.440650407,9,1503,6,T5A 4A8,1,4,6,-113.4077,25,2024-06-18 03:00:00,0.001445348,53.5931,327,2438,788,327
27,19,19,0.440650407,3,1434,7,T5A 4A8,1,4,7,-113.4077,30,2024-07-27 03:00:00,0.001445348,53.5931,327,2187,788,327
27,20,20,0.440650407,-28,1298,8,T5A 4A8,1,4,8,-113.4077,35,2024-08-27 03:00:00,0.001445348,53.5931,260,2438,788,260
27,21,21,0.440650407,-59,1270,9,T5A 4A8,0,4,9,-113.4077,39,2024-09-27 03:00:00,0.001445348,53.5931,308,2364,788,308
27,22,22,0.440650407,-89,1263,10,T5A 4A8,0,4,10,-113.4077,43,2024-10-27 03:00:00,0.001445348,53.5931,330,2038,788,330
27,23,23,0.440650407,-120,1225,11,T5A 4A8,0,4,11,-113.4077,48,2024-11-27 04:00:00,0.001445348,53.5931,470,2249,788,470
27,24,24,0.440650407,-150,1001,12,T5A 4A8,0,4,12,-113.4077,52,2024-12-27 04:00:00,0.001445348,53.5931,363,2364,788,363
27,25,25,0.440650407,-181,707,1,T5A 4A8,0,4,1,-113.4077,5,2025-01-27 04:00:00,0.001445348,53.5931,286,2834,788,286
15,13,13,0.440650407,0,824,1,T5X 1Z6,0,5,1,-113.5245,3,2024-01-15 04:00:00,0.001385125,53.6313,307,2834,1292,307
15,14,14,0.440650407,0,855,2,T5X 1Z6,0,5,2,-113.5245,7,2024-02-15 04:00:00,0.001385125,53.6313,250,2497,1292,250
15,16,16,0.440650407,3,935,4,T5X 1Z6,0,5,4,-113.5245,16,2024-04-15 03:00:00,0.001385125,53.6313,225,2834,1292,225
18,17,17,0.440650407,-3,1150,5,T5X 1Z6,0,5,5,-113.5245,20,2024-05-18 03:00:00,0.001385125,53.6313,260,2187,1292,260
15,18,18,0.440650407,4,1503,6,T5X 1Z6,1,5,6,-113.5245,24,2024-06-15 03:00:00,0.001385125,53.6313,349,2187,1292,349
15,19,19,0.440650407,-26,1434,7,T5X 1Z6,1,5,7,-113.5245,29,2024-07-15 03:00:00,0.001385125,53.6313,313,2834,1292,313
19,20,20,0.440650407,0,1298,8,T5X 1Z6,1,5,8,-113.5245,34,2024-08-19 03:00:00,0.001385125,53.6313,263,2834,1292,263
19,21,21,0.440650407,-31,1270,9,T5X 1Z6,0,5,9,-113.5245,38,2024-09-19 03:00:00,0.001385125,53.6313,271,2497,1292,271
19,22,22,0.440650407,-61,1263,10,T5X 1Z6,0,5,10,-113.5245,42,2024-10-19 03:00:00,0.001385125,53.6313,268,2187,1292,268
19,23,23,0.440650407,-92,1225,11,T5X 1Z6,0,5,11,-113.5245,47,2024-11-19 04:00:00,0.001385125,53.6313,392,2438,1292,392
19,24,24,0.440650407,-122,1001,12,T5X 1Z6,0,5,12,-113.5245,51,2024-12-19 04:00:00,0.001385125,53.6313,404,2497,1292,404
15,13,13,0.440650407,0,824,1,T5A 3J7,0,8,1,-113.4077,3,2024-01-15 04:00:00,0.000903342,53.5931,307,2834,1650,307
15,13,13,0.440650407,0,824,1,T5B 4G8,0,3,1,-113.3369,3,2024-01-15 04:00:00,0.000903342,53.7353,307,2834,1344,307
15,14,14,0.440650407,0,855,2,T5B 4G8,0,3,2,-113.3369,7,2024-02-15 04:00:00,0.000903342,53.7353,250,2497,1344,250
15,15,15,0.440650407,-29,947,3,T5B 4G8,0,3,3,-113.3369,11,2024-03-15 03:00:00,0.000903342,53.7353,256,2364,1344,256
15,16,16,0.440650407,-60,935,4,T5B 4G8,0,3,4,-113.3369,16,2024-04-15 03:00:00,0.000903342,53.7353,225,2834,1344,225
15,17,17,0.440650407,-90,1150,5,T5B 4G8,0,3,5,-113.3369,20,2024-05-15 03:00:00,0.000903342,53.7353,260,2249,1344,260
15,18,18,0.440650407,-121,1503,6,T5B 4G8,1,3,6,-113.3369,24,2024-06-15 03:00:00,0.000903342,53.7353,349,2187,1344,349
15,19,19,0.440650407,-151,1434,7,T5B 4G8,1,3,7,-113.3369,29,2024-07-15 03:00:00,0.000903342,53.7353,313,2834,1344,313
15,20,20,0.440650407,-182,1298,8,T5B 4G8,1,3,8,-113.3369,33,2024-08-15 03:00:00,0.000903342,53.7353,234,2497,1344,234
15,21,21,0.440650407,-213,1270,9,T5B 4G8,0,3,9,-113.3369,37,2024-09-15 03:00:00,0.000903342,53.7353,227,2038,1344,227
15,22,22,0.440650407,-243,1263,10,T5B 4G8,0,3,10,-113.3369,42,2024-10-15 03:00:00,0.000903342,53.7353,268,2438,1344,268
15,23,23,0.440650407,-274,1225,11,T5B 4G8,0,3,11,-113.3369,46,2024-11-15 04:00:00,0.000903342,53.7353,327,2364,1344,327
15,24,24,0.440650407,-304,1001,12,T5B 4G8,0,3,12,-113.3369,50,2024-12-15 04:00:00,0.000903342,53.7353,360,2038,1344,360
15,25,25,0.440650407,-335,707,1,T5B 4G8,0,3,1,-113.3369,3,2025-01-15 04:00:00,0.000903342,53.7353,307,2249,1344,307
15,13,13,0.440650407,0,824,1,T5B 2N7,0,6,1,-113.3369,3,2024-01-15 04:00:00,0.000662451,53.7353,307,2834,355,307
16,20,20,0.440650407,-214,1298,8,T5B 2N7,1,6,8,-113.3369,33,2024-08-16 03:00:00,0.000662451,53.7353,234,2364,355,234
14,21,21,0.440650407,-243,1270,9,T5B 2N7,0,6,9,-113.3369,37,2024-09-14 03:00:00,0.000662451,53.7353,227,2187,355,227
15,22,22,0.440650407,-274,1263,10,T5B 2N7,0,6,10,-113.3369,42,2024-10-15 03:00:00,0.000662451,53.7353,268,2438,355,268
14,23,23,0.440650407,-168,1225,11,T5B 2N7,0,6,11,-113.3369,46,2024-11-14 04:00:00,0.000662451,53.7353,327,2497,355,327
30,24,24,0.440650407,-214,1001,12,T5B 2N7,0,6,12,-113.3369,1,2024-12-30 04:00:00,0.000662451,53.7353,366,2834,355,366
4,25,25,0.440650407,-219,707,1,T5B 2N7,0,6,1,-113.3369,1,2025-01-04 04:00:00,0.000662451,53.7353,366,2187,355,366
15,13,13,0.440650407,0,824,1,T6V 1X3,0,5,1,-113.5746,3,2024-01-15 04:00:00,0.000963565,53.6112,307,2834,1490,307
16,14,14,0.440650407,-1,855,2,T6V 1X3,0,5,2,-113.5746,7,2024-02-16 04:00:00,0.000963565,53.6112,250,2364,1490,250
16,15,15,0.440650407,3,947,3,T6V 1X3,0,5,3,-113.5746,11,2024-03-16 03:00:00,0.000963565,53.6112,256,2187,1490,256
16,16,16,0.440650407,1,935,4,T6V 1X3,0,5,4,-113.5746,16,2024-04-16 03:00:00,0.000963565,53.6112,225,2438,1490,225
17,17,17,0.440650407,-30,1150,5,T6V 1X3,0,5,5,-113.5746,20,2024-05-17 03:00:00,0.000963565,53.6112,260,2364,1490,260
17,18,18,0.440650407,7,1503,6,T6V 1X3,1,5,6,-113.5746,25,2024-06-17 03:00:00,0.000963565,53.6112,327,2834,1490,327
17,19,19,0.440650407,7,1434,7,T6V 1X3,1,5,7,-113.5746,29,2024-07-17 03:00:00,0.000963565,53.6112,313,2249,1490,313
17,20,20,0.440650407,9,1298,8,T6V 1X3,1,5,8,-113.5746,33,2024-08-17 03:00:00,0.000963565,53.6112,234,2187,1490,234
17,21,21,0.440650407,-22,1270,9,T6V 1X3,0,5,9,-113.5746,38,2024-09-17 03:00:00,0.000963565,53.6112,271,2438,1490,271
17,22,22,0.440650407,-52,1263,10,T6V 1X3,0,5,10,-113.5746,42,2024-10-17 03:00:00,0.000963565,53.6112,268,2497,1490,268
17,23,23,0.440650407,-83,1225,11,T6V 1X3,0,5,11,-113.5746,46,2024-11-17 04:00:00,0.000963565,53.6112,327,2038,1490,327
17,24,24,0.440650407,-113,1001,12,T6V 1X3,0,5,12,-113.5746,51,2024-12-17 04:00:00,0.000963565,53.6112,404,2438,1490,404
17,25,25,0.440650407,-144,707,1,T6V 1X3,0,5,1,-113.5746,3,2025-01-17 04:00:00,0.000963565,53.6112,307,2364,1490,307
15,13,13,0.440650407,0,824,1,T5R 5X6,0,5,1,-113.5797,3,2024-01-15 04:00:00,0.001385125,53.5181,307,2834,927,307
15,15,15,0.440650407,3,947,3,T5R 5X6,0,5,3,-113.5797,11,2024-03-15 03:00:00,0.001385125,53.5181,256,2364,927,256
15,16,16,0.440650407,2,935,4,T5R 5X6,0,5,4,-113.5797,16,2024-04-15 03:00:00,0.001385125,53.5181,225,2834,927,225
17,17,17,0.440650407,13,1150,5,T5R 5X6,0,5,5,-113.5797,20,2024-05-17 03:00:00,0.001385125,53.5181,260,2364,927,260
30,18,18,0.440650407,-31,1503,6,T5R 5X6,1,5,6,-113.5797,26,2024-06-30 03:00:00,0.001385125,53.5181,386,2038,927,386
5,19,19,0.440650407,-1,1434,7,T5R 5X6,1,5,7,-113.5797,27,2024-07-05 03:00:00,0.001385125,53.5181,428,2364,927,428
5,20,20,0.440650407,1,1298,8,T5R 5X6,1,5,8,-113.5797,32,2024-08-05 03:00:00,0.001385125,53.5181,335,2834,927,335
5,21,21,0.440650407,-30,1270,9,T5R 5X6,0,5,9,-113.5797,36,2024-09-05 03:00:00,0.001385125,53.5181,445,2497,927,445
5,22,22,0.440650407,-60,1263,10,T5R 5X6,0,5,10,-113.5797,40,2024-10-05 03:00:00,0.001385125,53.5181,368,2187,927,368
5,23,23,0.440650407,-91,1225,11,T5R 5X6,0,5,11,-113.5797,45,2024-11-05 04:00:00,0.001385125,53.5181,468,2438,927,468
5,24,24,0.440650407,-121,1001,12,T5R 5X6,0,5,12,-113.5797,49,2024-12-05 04:00:00,0.001385125,53.5181,553,2497,927,553
5,25,25,0.440650407,-152,707,1,T5R 5X6,0,5,1,-113.5797,1,2025-01-05 04:00:00,0.001385125,53.5181,366,2038,927,366
15,13,13,0.027762722,0,824,1,T6E 2J1,0,3,1,-113.4802,3,2024-01-15 04:00:00,0.000903342,53.4914,307,2834,2191,307
15,14,14,0.027762722,0,855,2,T6E 2J1,0,3,2,-113.4802,7,2024-02-15 04:00:00,0.000903342,53.4914,250,2497,2191,250
15,15,15,0.027762722,-1,947,3,T6E 2J1,0,3,3,-113.4802,11,2024-03-15 03:00:00,0.000903342,53.4914,256,2364,2191,256
15,16,16,0.027762722,2,935,4,T6E 2J1,0,3,4,-113.4802,16,2024-04-15 03:00:00,0.000903342,53.4914,225,2834,2191,225
17,17,17,0.027762722,5,1150,5,T6E 2J1,0,3,5,-113.4802,20,2024-05-17 03:00:00,0.000903342,53.4914,260,2364,2191,260
22,18,18,0.027762722,2,1503,6,T6E 2J1,1,3,6,-113.4802,25,2024-06-22 03:00:00,0.000903342,53.4914,327,2187,2191,327
22,19,19,0.027762722,3,1434,7,T6E 2J1,1,3,7,-113.4802,30,2024-07-22 03:00:00,0.000903342,53.4914,327,2834,2191,327
22,20,20,0.027762722,-28,1298,8,T6E 2J1,1,3,8,-113.4802,34,2024-08-22 03:00:00,0.000903342,53.4914,263,2497,2191,263
22,21,21,0.027762722,-59,1270,9,T6E 2J1,0,3,9,-113.4802,38,2024-09-22 03:00:00,0.000903342,53.4914,271,2038,2191,271
22,22,22,0.027762722,-89,1263,10,T6E 2J1,0,3,10,-113.4802,43,2024-10-22 03:00:00,0.000903342,53.4914,330,2438,2191,330
22,23,23,0.027762722,-120,1225,11,T6E 2J1,0,3,11,-113.4802,47,2024-11-22 04:00:00,0.000903342,53.4914,392,2364,2191,392
